"taxnum","arrest_count","arrest_type"
"954505","15","VIOLATION"
"938001","8","INFRACTION"
"938001","74","FELONY"
"938001","294","MISDEMEANOR"
"938001","8","VIOLATION"
"933621","16","FELONY"
"933621","527","MISDEMEANOR"
"933621","8","VIOLATION"
"955729","4","INFRACTION"
"955729","46","FELONY"
"955729","119","MISDEMEANOR"
"955729","22","VIOLATION"
"933548",NA,NA
"887101","4","INFRACTION"
"887101","75","FELONY"
"887101","18","MISDEMEANOR"
"887101","3","VIOLATION"
"970397","5","FELONY"
"970397","16","MISDEMEANOR"
"952427","4","INFRACTION"
"952427","20","FELONY"
"952427","106","MISDEMEANOR"
"952427","16","VIOLATION"
"961627","28","FELONY"
"961627","32","MISDEMEANOR"
"951512","15","FELONY"
"951512","54","MISDEMEANOR"
"951512","1","VIOLATION"
"945481","15","FELONY"
"945481","43","MISDEMEANOR"
"945481","1","VIOLATION"
"973231",NA,NA
"950026","2","INFRACTION"
"950026","144","FELONY"
"950026","281","MISDEMEANOR"
"950026","29","VIOLATION"
"950027","34","FELONY"
"950027","76","MISDEMEANOR"
"950027","3","VIOLATION"
"932272","22","FELONY"
"932272","61","MISDEMEANOR"
"934425","2","INFRACTION"
"934425","21","FELONY"
"934425","116","MISDEMEANOR"
"934425","1","OTHER"
"934425","10","VIOLATION"
"969492","1","FELONY"
"969492","3","MISDEMEANOR"
"940199","5","FELONY"
"940199","23","MISDEMEANOR"
"940931","1","INFRACTION"
"940931","44","FELONY"
"940931","123","MISDEMEANOR"
"940931","11","VIOLATION"
"957339","7","FELONY"
"957339","36","MISDEMEANOR"
"934426","1","INFRACTION"
"934426","21","FELONY"
"934426","52","MISDEMEANOR"
"934426","1","OTHER"
"934426","9","VIOLATION"
"921934","2","INFRACTION"
"921934","80","FELONY"
"921934","58","MISDEMEANOR"
"921934","7","VIOLATION"
"962227","21","FELONY"
"962227","36","MISDEMEANOR"
"962227","1","VIOLATION"
"941366","25","MISDEMEANOR"
"941366","1","VIOLATION"
"971807","1","FELONY"
"971807","3","MISDEMEANOR"
"971807","1","VIOLATION"
"944336","91","FELONY"
"944336","159","MISDEMEANOR"
"944336","4","VIOLATION"
"954506",NA,NA
"965657","1","INFRACTION"
"965657","6","FELONY"
"965657","16","MISDEMEANOR"
"962228","28","FELONY"
"962228","102","MISDEMEANOR"
"962228","3","VIOLATION"
"940423","7","FELONY"
"940423","197","MISDEMEANOR"
"940423","57","VIOLATION"
"926488","1","INFRACTION"
"926488","13","FELONY"
"926488","36","MISDEMEANOR"
"967427","1","MISDEMEANOR"
"956398","22","FELONY"
"956398","75","MISDEMEANOR"
"956398","10","VIOLATION"
"941367","1","INFRACTION"
"941367","83","FELONY"
"941367","337","MISDEMEANOR"
"959460","1","FELONY"
"959460","34","MISDEMEANOR"
"959460","2","VIOLATION"
"966948","4","FELONY"
"966948","6","MISDEMEANOR"
"971808","1","INFRACTION"
"971808","9","FELONY"
"971808","10","MISDEMEANOR"
"932273","1","FELONY"
"932273","15","MISDEMEANOR"
"932273","4","VIOLATION"
"951513","5","FELONY"
"951513","25","MISDEMEANOR"
"957340","11","FELONY"
"957340","58","MISDEMEANOR"
"957340","5","VIOLATION"
"969493","5","FELONY"
"969493","14","MISDEMEANOR"
"958268","24","FELONY"
"958268","122","MISDEMEANOR"
"973232",NA,NA
"972515","2","FELONY"
"972515","3","MISDEMEANOR"
"929659","1","FELONY"
"929659","192","MISDEMEANOR"
"929659","18","VIOLATION"
"966447","1","FELONY"
"966447","2","MISDEMEANOR"
"953643","9","FELONY"
"953643","35","MISDEMEANOR"
"953643","12","VIOLATION"
"962229","42","FELONY"
"962229","22","MISDEMEANOR"
"962229","2","VIOLATION"
"959461","8","FELONY"
"959461","21","MISDEMEANOR"
"959461","1","VIOLATION"
"941368","25","FELONY"
"941368","78","MISDEMEANOR"
"941368","18","VIOLATION"
"972516","1","FELONY"
"972516","7","MISDEMEANOR"
"939886","2","INFRACTION"
"939886","133","FELONY"
"939886","61","MISDEMEANOR"
"939886","5","VIOLATION"
"960179","15","FELONY"
"960179","62","MISDEMEANOR"
"926522","1","FELONY"
"926522","13","MISDEMEANOR"
"926522","1","VIOLATION"
"915049","1","INFRACTION"
"915049","49","FELONY"
"915049","79","MISDEMEANOR"
"915049","1","OTHER"
"915049","2","VIOLATION"
"959462","1","INFRACTION"
"959462","43","FELONY"
"959462","67","MISDEMEANOR"
"959462","1","OTHER"
"959462","4","VIOLATION"
"917254","2","INFRACTION"
"917254","392","FELONY"
"917254","296","MISDEMEANOR"
"917254","16","VIOLATION"
"950029","1","INFRACTION"
"950029","115","FELONY"
"950029","225","MISDEMEANOR"
"950029","11","OTHER"
"950029","7","VIOLATION"
"967428","6","FELONY"
"967428","14","MISDEMEANOR"
"967428","1","VIOLATION"
"946754","1","FELONY"
"946754","94","MISDEMEANOR"
"946754","24","VIOLATION"
"936151","3","INFRACTION"
"936151","66","FELONY"
"936151","145","MISDEMEANOR"
"936151","1","OTHER"
"958269","45","FELONY"
"958269","128","MISDEMEANOR"
"958269","1","VIOLATION"
"934428","1","INFRACTION"
"934428","41","FELONY"
"934428","88","MISDEMEANOR"
"934428","7","VIOLATION"
"932274","1","INFRACTION"
"932274","3","FELONY"
"932274","4","MISDEMEANOR"
"932274","9","VIOLATION"
"964896","19","FELONY"
"964896","32","MISDEMEANOR"
"965939","6","FELONY"
"965939","4","MISDEMEANOR"
"973233",NA,NA
"970357","5","FELONY"
"970357","18","MISDEMEANOR"
"970357","1","VIOLATION"
"948513","2","FELONY"
"948513","222","MISDEMEANOR"
"948513","17","VIOLATION"
"951514","2","INFRACTION"
"951514","58","FELONY"
"951514","103","MISDEMEANOR"
"945482","13","FELONY"
"945482","60","MISDEMEANOR"
"945482","1","OTHER"
"945482","131","VIOLATION"
"967429","3","FELONY"
"967429","14","MISDEMEANOR"
"968948","5","FELONY"
"968948","14","MISDEMEANOR"
"968948","1","VIOLATION"
"934429","174","FELONY"
"934429","284","MISDEMEANOR"
"934429","1","OTHER"
"934429","3","VIOLATION"
"952428","3","FELONY"
"952428","20","MISDEMEANOR"
"952428","14","VIOLATION"
"942967","163","FELONY"
"942967","386","MISDEMEANOR"
"942967","25","OTHER"
"942967","3","VIOLATION"
"956399","2","INFRACTION"
"956399","128","FELONY"
"956399","144","MISDEMEANOR"
"956399","2","VIOLATION"
"952429","1","INFRACTION"
"952429","69","FELONY"
"952429","41","MISDEMEANOR"
"952429","14","VIOLATION"
"936152","176","FELONY"
"936152","444","MISDEMEANOR"
"936152","6","VIOLATION"
"952514","15","FELONY"
"952514","81","MISDEMEANOR"
"952514","2","VIOLATION"
"924903","5","INFRACTION"
"924903","230","FELONY"
"924903","585","MISDEMEANOR"
"924903","1","OTHER"
"924903","20","VIOLATION"
"962230","9","FELONY"
"962230","13","MISDEMEANOR"
"962230","2","VIOLATION"
"929662","2","INFRACTION"
"929662","271","FELONY"
"929662","723","MISDEMEANOR"
"929662","1","OTHER"
"929662","34","VIOLATION"
"957341","25","FELONY"
"957341","60","MISDEMEANOR"
"957341","2","VIOLATION"
"960180","1","INFRACTION"
"960180","30","FELONY"
"960180","65","MISDEMEANOR"
"960180","2","VIOLATION"
"952430","14","INFRACTION"
"952430","25","FELONY"
"952430","154","MISDEMEANOR"
"952430","1","OTHER"
"952430","31","VIOLATION"
"962231","56","FELONY"
"962231","104","MISDEMEANOR"
"962231","1","VIOLATION"
"932276","3","INFRACTION"
"932276","105","FELONY"
"932276","219","MISDEMEANOR"
"932276","13","VIOLATION"
"932277","8","FELONY"
"932277","76","MISDEMEANOR"
"932277","39","VIOLATION"
"948631","7","INFRACTION"
"948631","3","FELONY"
"948631","47","MISDEMEANOR"
"948631","1","OTHER"
"948631","35","VIOLATION"
"956400","16","FELONY"
"956400","63","MISDEMEANOR"
"956400","1","VIOLATION"
"918711","1","INFRACTION"
"918711","10","FELONY"
"918711","25","MISDEMEANOR"
"918711","1","VIOLATION"
"968949","8","FELONY"
"968949","5","MISDEMEANOR"
"947893","3","INFRACTION"
"947893","22","FELONY"
"947893","67","MISDEMEANOR"
"947893","13","VIOLATION"
"961628","5","FELONY"
"961628","27","MISDEMEANOR"
"971323","2","FELONY"
"971323","7","MISDEMEANOR"
"946756","2","INFRACTION"
"946756","3","FELONY"
"946756","56","MISDEMEANOR"
"946756","9","VIOLATION"
"964897","13","FELONY"
"964897","14","MISDEMEANOR"
"959463","19","FELONY"
"959463","33","MISDEMEANOR"
"922032","8","INFRACTION"
"922032","321","FELONY"
"922032","325","MISDEMEANOR"
"922032","16","VIOLATION"
"924907","292","FELONY"
"924907","179","MISDEMEANOR"
"924907","1","OTHER"
"924907","4","VIOLATION"
"966448","10","FELONY"
"966448","52","MISDEMEANOR"
"966448","2","VIOLATION"
"927879","4","FELONY"
"927879","181","MISDEMEANOR"
"927879","11","VIOLATION"
"961629","6","FELONY"
"961629","11","MISDEMEANOR"
"971809",NA,NA
"960183","8","FELONY"
"960183","19","MISDEMEANOR"
"960183","1","VIOLATION"
"944210","2","INFRACTION"
"944210","29","FELONY"
"944210","58","MISDEMEANOR"
"944210","6","VIOLATION"
"938002","26","FELONY"
"938002","154","MISDEMEANOR"
"938002","41","VIOLATION"
"965940","2","FELONY"
"965940","2","MISDEMEANOR"
"945483","1","INFRACTION"
"945483","4","FELONY"
"945483","30","MISDEMEANOR"
"945483","1","VIOLATION"
"972517","1","FELONY"
"972517","5","MISDEMEANOR"
"950031",NA,NA
"941372","59","FELONY"
"941372","226","MISDEMEANOR"
"941372","32","VIOLATION"
"957342","2","INFRACTION"
"957342","10","FELONY"
"957342","68","MISDEMEANOR"
"971810","2","FELONY"
"971810","7","MISDEMEANOR"
"966449","7","FELONY"
"966449","15","MISDEMEANOR"
"948632","22","FELONY"
"948632","44","MISDEMEANOR"
"948632","11","VIOLATION"
"964899","8","FELONY"
"964899","21","MISDEMEANOR"
"924909","37","FELONY"
"924909","188","MISDEMEANOR"
"948302","9","FELONY"
"948302","50","MISDEMEANOR"
"948302","6","VIOLATION"
"905730","4","INFRACTION"
"905730","719","FELONY"
"905730","751","MISDEMEANOR"
"905730","4","OTHER"
"905730","2","VIOLATION"
"917258","1","INFRACTION"
"917258","446","FELONY"
"917258","147","MISDEMEANOR"
"917258","5","OTHER"
"917258","3","VIOLATION"
"946442","1","INFRACTION"
"946442","59","FELONY"
"946442","98","MISDEMEANOR"
"946442","25","VIOLATION"
"944338","1","INFRACTION"
"944338","163","FELONY"
"944338","77","MISDEMEANOR"
"944338","1","OTHER"
"944338","9","VIOLATION"
"964900","2","FELONY"
"964900","4","MISDEMEANOR"
"950032","2","INFRACTION"
"950032","11","FELONY"
"950032","49","MISDEMEANOR"
"950032","1","VIOLATION"
"926526","11","INFRACTION"
"926526","132","FELONY"
"926526","265","MISDEMEANOR"
"926526","182","VIOLATION"
"949838","21","FELONY"
"949838","62","MISDEMEANOR"
"949838","3","VIOLATION"
"962232","2","FELONY"
"962232","2","MISDEMEANOR"
"962232","33","OTHER"
"962232","1","VIOLATION"
"924910","2","INFRACTION"
"924910","39","FELONY"
"924910","103","MISDEMEANOR"
"924910","17","VIOLATION"
"939889","11","FELONY"
"939889","75","MISDEMEANOR"
"939889","7","VIOLATION"
"954508","68","FELONY"
"954508","67","MISDEMEANOR"
"954508","17","VIOLATION"
"932279","1","INFRACTION"
"932279","31","FELONY"
"932279","123","MISDEMEANOR"
"932279","8","VIOLATION"
"933625","1","INFRACTION"
"933625","23","FELONY"
"933625","64","MISDEMEANOR"
"933625","3","VIOLATION"
"949839","25","FELONY"
"949839","52","MISDEMEANOR"
"949839","6","VIOLATION"
"941373","1","INFRACTION"
"941373","129","FELONY"
"941373","203","MISDEMEANOR"
"941373","1","OTHER"
"941373","10","VIOLATION"
"885211",NA,NA
"970398","4","FELONY"
"970398","8","MISDEMEANOR"
"939217","1","INFRACTION"
"939217","57","FELONY"
"939217","226","MISDEMEANOR"
"939217","1","OTHER"
"939217","154","VIOLATION"
"950033","15","FELONY"
"950033","139","MISDEMEANOR"
"950033","81","VIOLATION"
"955732","3","FELONY"
"955732","6","MISDEMEANOR"
"966450","13","FELONY"
"966450","29","MISDEMEANOR"
"958272","1","INFRACTION"
"958272","6","FELONY"
"958272","29","MISDEMEANOR"
"958272","1","VIOLATION"
"949800","1","INFRACTION"
"949800","28","FELONY"
"949800","138","MISDEMEANOR"
"949800","1","OTHER"
"949800","11","VIOLATION"
"958273","68","FELONY"
"958273","81","MISDEMEANOR"
"958273","1","VIOLATION"
"949840","8","FELONY"
"949840","55","MISDEMEANOR"
"949840","3","VIOLATION"
"948175","57","FELONY"
"948175","40","MISDEMEANOR"
"948175","18","VIOLATION"
"957343","1","INFRACTION"
"957343","20","FELONY"
"957343","62","MISDEMEANOR"
"957343","4","VIOLATION"
"932280","15","FELONY"
"932280","54","MISDEMEANOR"
"932280","3","VIOLATION"
"944339","1","INFRACTION"
"944339","20","FELONY"
"944339","100","MISDEMEANOR"
"944339","8","VIOLATION"
"932128","44","FELONY"
"932128","132","MISDEMEANOR"
"932128","6","VIOLATION"
"903377","44","FELONY"
"903377","121","MISDEMEANOR"
"903377","1","VIOLATION"
"943337","1","INFRACTION"
"943337","10","FELONY"
"943337","124","MISDEMEANOR"
"943337","17","VIOLATION"
"939890","2","INFRACTION"
"939890","19","FELONY"
"939890","78","MISDEMEANOR"
"939890","2","VIOLATION"
"966949","20","FELONY"
"966949","71","MISDEMEANOR"
"962932","18","FELONY"
"962932","14","MISDEMEANOR"
"962932","1","VIOLATION"
"953644","12","FELONY"
"953644","78","MISDEMEANOR"
"953644","4","VIOLATION"
"927882","4","FELONY"
"927882","33","MISDEMEANOR"
"962233","3","FELONY"
"962233","18","MISDEMEANOR"
"956402","13","FELONY"
"956402","38","MISDEMEANOR"
"956402","3","VIOLATION"
"921940","73","FELONY"
"921940","59","MISDEMEANOR"
"960184","8","FELONY"
"960184","10","MISDEMEANOR"
"945484","17","FELONY"
"945484","167","MISDEMEANOR"
"945484","1","OTHER"
"945484","23","VIOLATION"
"929664","1","INFRACTION"
"929664","6","FELONY"
"929664","22","MISDEMEANOR"
"948633","1","INFRACTION"
"948633","13","FELONY"
"948633","42","MISDEMEANOR"
"948633","3","VIOLATION"
"963857","17","FELONY"
"963857","26","MISDEMEANOR"
"952432","10","FELONY"
"952432","24","MISDEMEANOR"
"952432","6","VIOLATION"
"938004","8","FELONY"
"938004","70","MISDEMEANOR"
"938004","4","VIOLATION"
"958274","18","MISDEMEANOR"
"958274","3","VIOLATION"
"952434","2","FELONY"
"952434","32","MISDEMEANOR"
"952434","1","VIOLATION"
"971811","11","FELONY"
"971811","9","MISDEMEANOR"
"926531","9","FELONY"
"926531","23","MISDEMEANOR"
"936159","1","INFRACTION"
"936159","182","FELONY"
"936159","239","MISDEMEANOR"
"936159","20","VIOLATION"
"970983","1","FELONY"
"970983","6","MISDEMEANOR"
"950034","25","FELONY"
"950034","79","MISDEMEANOR"
"950034","14","VIOLATION"
"970399","3","MISDEMEANOR"
"968250","2","FELONY"
"968250","2","MISDEMEANOR"
"941374","169","FELONY"
"941374","621","MISDEMEANOR"
"941374","6","VIOLATION"
"969494","8","FELONY"
"969494","20","MISDEMEANOR"
"969495","2","MISDEMEANOR"
"946443","21","FELONY"
"946443","87","MISDEMEANOR"
"946443","15","VIOLATION"
"955733","13","FELONY"
"955733","21","MISDEMEANOR"
"955733","7","VIOLATION"
"946760","96","FELONY"
"946760","322","MISDEMEANOR"
"946760","2","VIOLATION"
"962933","10","FELONY"
"962933","43","MISDEMEANOR"
"968251","4","FELONY"
"968251","16","MISDEMEANOR"
"958275","7","FELONY"
"958275","24","MISDEMEANOR"
"938006","207","FELONY"
"938006","297","MISDEMEANOR"
"938006","1","OTHER"
"938006","4","VIOLATION"
"927885","192","FELONY"
"927885","207","MISDEMEANOR"
"927885","3","VIOLATION"
"934314","48","FELONY"
"934314","170","MISDEMEANOR"
"934314","2","VIOLATION"
"934433","10","FELONY"
"934433","145","MISDEMEANOR"
"934433","2","VIOLATION"
"941375","3","FELONY"
"941375","33","MISDEMEANOR"
"941375","1","OTHER"
"941375","5","VIOLATION"
"954509","130","FELONY"
"954509","123","MISDEMEANOR"
"954509","1","VIOLATION"
"946761","75","FELONY"
"946761","203","MISDEMEANOR"
"946761","1","OTHER"
"946761","2","VIOLATION"
"905736",NA,NA
"946762","226","FELONY"
"946762","272","MISDEMEANOR"
"946762","8","OTHER"
"946762","9","VIOLATION"
"968252","4","FELONY"
"968252","10","MISDEMEANOR"
"960185","2","FELONY"
"960185","7","MISDEMEANOR"
"948015","70","FELONY"
"948015","57","MISDEMEANOR"
"948015","4","VIOLATION"
"958276","2","FELONY"
"958276","17","MISDEMEANOR"
"958276","1","VIOLATION"
"941377","23","FELONY"
"941377","61","MISDEMEANOR"
"941377","16","VIOLATION"
"955734","22","FELONY"
"955734","146","MISDEMEANOR"
"955735","66","FELONY"
"955735","120","MISDEMEANOR"
"955735","35","VIOLATION"
"968950","7","FELONY"
"968950","10","MISDEMEANOR"
"955736","1","INFRACTION"
"955736","62","FELONY"
"955736","62","MISDEMEANOR"
"969496","1","INFRACTION"
"969496","7","FELONY"
"969496","11","MISDEMEANOR"
"961631","1","INFRACTION"
"961631","10","FELONY"
"961631","40","MISDEMEANOR"
"961631","5","VIOLATION"
"938007","1","FELONY"
"938007","29","MISDEMEANOR"
"938007","1","OTHER"
"938007","1","VIOLATION"
"945486","62","FELONY"
"945486","249","MISDEMEANOR"
"945486","41","VIOLATION"
"946499","1","VIOLATION"
"938008","35","FELONY"
"938008","78","MISDEMEANOR"
"938008","6","VIOLATION"
"941440","37","FELONY"
"941440","98","MISDEMEANOR"
"941440","5","VIOLATION"
"927891","24","FELONY"
"927891","139","MISDEMEANOR"
"927891","2","VIOLATION"
"939891","6","FELONY"
"939891","31","MISDEMEANOR"
"939891","12","VIOLATION"
"964901","29","FELONY"
"964901","52","MISDEMEANOR"
"923530","15","FELONY"
"923530","61","MISDEMEANOR"
"923530","6","VIOLATION"
"953646","3","INFRACTION"
"953646","10","FELONY"
"953646","18","MISDEMEANOR"
"953646","21","VIOLATION"
"915267","59","INFRACTION"
"915267","17","FELONY"
"915267","182","MISDEMEANOR"
"915267","20","VIOLATION"
"936160","17","FELONY"
"936160","27","MISDEMEANOR"
"936160","5","VIOLATION"
"957345","18","FELONY"
"957345","68","MISDEMEANOR"
"957345","1","VIOLATION"
"972332","2","FELONY"
"972332","5","MISDEMEANOR"
"962347","1","FELONY"
"962347","18","MISDEMEANOR"
"962347","1","VIOLATION"
"958277","20","FELONY"
"958277","61","MISDEMEANOR"
"958277","5","VIOLATION"
"961494","14","FELONY"
"961494","39","MISDEMEANOR"
"971812","2","FELONY"
"971812","2","MISDEMEANOR"
"964902","1","FELONY"
"964902","19","MISDEMEANOR"
"962236","2","INFRACTION"
"962236","12","FELONY"
"962236","24","MISDEMEANOR"
"954511","11","FELONY"
"954511","43","MISDEMEANOR"
"954511","10","VIOLATION"
"955737","1","INFRACTION"
"955737","13","FELONY"
"955737","29","MISDEMEANOR"
"955737","3","VIOLATION"
"957346","1","INFRACTION"
"957346","8","FELONY"
"957346","39","MISDEMEANOR"
"953647","1","INFRACTION"
"953647","15","FELONY"
"953647","31","MISDEMEANOR"
"953647","7","VIOLATION"
"953648","19","FELONY"
"953648","66","MISDEMEANOR"
"953648","4","VIOLATION"
"971324","1","INFRACTION"
"971324","7","FELONY"
"971324","13","MISDEMEANOR"
"958278","10","FELONY"
"958278","32","MISDEMEANOR"
"958278","1","VIOLATION"
"971813","2","FELONY"
"971813","3","MISDEMEANOR"
"905738","25","FELONY"
"905738","39","MISDEMEANOR"
"905738","2","OTHER"
"962904","4","FELONY"
"962904","43","MISDEMEANOR"
"968253","2","FELONY"
"968253","7","MISDEMEANOR"
"949211","4","FELONY"
"949211","59","MISDEMEANOR"
"949211","7","VIOLATION"
"945144","89","FELONY"
"945144","545","MISDEMEANOR"
"945144","7","VIOLATION"
"963382","4","FELONY"
"963382","14","MISDEMEANOR"
"971814","2","FELONY"
"971814","7","MISDEMEANOR"
"944341","58","FELONY"
"944341","136","MISDEMEANOR"
"944341","18","VIOLATION"
"973234",NA,NA
"947976","1","INFRACTION"
"947976","9","FELONY"
"947976","63","MISDEMEANOR"
"947976","16","VIOLATION"
"964380","33","FELONY"
"964380","35","MISDEMEANOR"
"960187","14","FELONY"
"960187","46","MISDEMEANOR"
"947977","16","FELONY"
"947977","113","MISDEMEANOR"
"947977","13","VIOLATION"
"959465","1","INFRACTION"
"959465","5","FELONY"
"959465","19","MISDEMEANOR"
"964903","6","FELONY"
"964903","7","MISDEMEANOR"
"942970","125","FELONY"
"942970","432","MISDEMEANOR"
"942970","1","VIOLATION"
"954512","2","FELONY"
"954512","19","MISDEMEANOR"
"954512","1","OTHER"
"954512","6","VIOLATION"
"947974","93","FELONY"
"947974","193","MISDEMEANOR"
"947974","1","OTHER"
"947974","7","VIOLATION"
"960188","26","FELONY"
"960188","41","MISDEMEANOR"
"960188","1","VIOLATION"
"953650","11","INFRACTION"
"953650","13","FELONY"
"953650","81","MISDEMEANOR"
"953650","5","VIOLATION"
"929425","8","INFRACTION"
"929425","39","FELONY"
"929425","186","MISDEMEANOR"
"929425","14","VIOLATION"
"945409","6","FELONY"
"945409","63","MISDEMEANOR"
"945409","72","VIOLATION"
"942754","10","FELONY"
"942754","88","MISDEMEANOR"
"942754","5","VIOLATION"
"968254","5","FELONY"
"968254","15","MISDEMEANOR"
"931533","1","INFRACTION"
"931533","3","FELONY"
"931533","111","MISDEMEANOR"
"931533","8","VIOLATION"
"953652","2","INFRACTION"
"953652","27","FELONY"
"953652","54","MISDEMEANOR"
"953652","20","VIOLATION"
"933627","2","FELONY"
"933627","128","MISDEMEANOR"
"933627","7","VIOLATION"
"946764","67","FELONY"
"946764","235","MISDEMEANOR"
"946764","26","VIOLATION"
"940904","36","FELONY"
"940904","66","MISDEMEANOR"
"940904","33","VIOLATION"
"924906","5","INFRACTION"
"924906","260","FELONY"
"924906","855","MISDEMEANOR"
"924906","8","VIOLATION"
"966950","5","FELONY"
"966950","13","MISDEMEANOR"
"966950","1","VIOLATION"
"960088","4","FELONY"
"960088","13","MISDEMEANOR"
"960088","1","VIOLATION"
"969498","5","MISDEMEANOR"
"963384","6","FELONY"
"963384","27","MISDEMEANOR"
"963384","1","VIOLATION"
"934434","344","FELONY"
"934434","642","MISDEMEANOR"
"934434","6","VIOLATION"
"973235",NA,NA
"964904","6","FELONY"
"964904","21","MISDEMEANOR"
"963385","41","FELONY"
"963385","97","MISDEMEANOR"
"923531","1","INFRACTION"
"923531","7","FELONY"
