"taxnum","date","charge_count","allegation_count"
"943552",NA,NA,NA
"969968",NA,NA,NA
"942868",NA,NA,NA
"949307",NA,NA,NA
"946522",NA,NA,NA
"955169",NA,NA,NA
"964646",NA,NA,NA
"969969",NA,NA,NA
"967999",NA,NA,NA
"956910","5/31/2022",NA,"1"
"922755",NA,NA,NA
"942168",NA,NA,NA
"919370",NA,NA,NA
"948155",NA,NA,NA
"942169",NA,NA,NA
"961544",NA,NA,NA
"914452",NA,NA,NA
"930704",NA,NA,NA
"943553",NA,NA,NA
"951990",NA,NA,NA
"935285","5/27/2014","5",NA
"935285","2/17/2017","3",NA
"953089",NA,NA,NA
"942170",NA,NA,NA
"955170",NA,NA,NA
"971140",NA,NA,NA
"955171",NA,NA,NA
"938995",NA,NA,NA
"948027",NA,NA,NA
"930705",NA,NA,NA
"947933",NA,NA,NA
"943936",NA,NA,NA
"956911",NA,NA,NA
"966705",NA,NA,NA
"949308",NA,NA,NA
"959808",NA,NA,NA
"960919",NA,NA,NA
"962602",NA,NA,NA
"955507",NA,NA,NA
"955172",NA,NA,NA
"920589",NA,NA,NA
"953181",NA,NA,NA
"937071",NA,NA,NA
"903008",NA,NA,NA
"948387",NA,NA,NA
"938997",NA,NA,NA
"938998",NA,NA,NA
"959809",NA,NA,NA
"971141",NA,NA,NA
"933004",NA,NA,NA
"958910",NA,NA,NA
"947244",NA,NA,NA
"972792",NA,NA,NA
"925635",NA,NA,NA
"950869","3/23/2017","2",NA
"950869","5/3/2017","1",NA
"948092",NA,NA,NA
"967599","6/16/2022",NA,"1"
"928758",NA,NA,NA
"924157",NA,NA,NA
"966706",NA,NA,NA
"961937",NA,NA,NA
"930706",NA,NA,NA
"951992",NA,NA,NA
"972104",NA,NA,NA
"941073","5/9/2016","4",NA
"942172",NA,NA,NA
"945987",NA,NA,NA
"943554",NA,NA,NA
"898038",NA,NA,NA
"964647",NA,NA,NA
"944796",NA,NA,NA
"896901",NA,NA,NA
"928760",NA,NA,NA
"939000",NA,NA,NA
"962603",NA,NA,NA
"968000",NA,NA,NA
"968632",NA,NA,NA
"916193",NA,NA,NA
"966208",NA,NA,NA
"972793",NA,NA,NA
"964159",NA,NA,NA
"935288",NA,NA,NA
"949309",NA,NA,NA
"937074",NA,NA,NA
"967198",NA,NA,NA
"951994",NA,NA,NA
"919400",NA,NA,NA
"962604",NA,NA,NA
"930709",NA,NA,NA
"940988",NA,NA,NA
"939001",NA,NA,NA
"949310",NA,NA,NA
"914866",NA,NA,NA
"935289",NA,NA,NA
"923615","7/1/2010","5",NA
"953090",NA,NA,NA
"940456",NA,NA,NA
"933986",NA,NA,NA
"959810",NA,NA,NA
"951996",NA,NA,NA
"939002",NA,NA,NA
"971142",NA,NA,NA
"932901",NA,NA,NA
"937077",NA,NA,NA
"957842",NA,NA,NA
"944797",NA,NA,NA
"966707",NA,NA,NA
"970694",NA,NA,NA
"953091",NA,NA,NA
"942173",NA,NA,NA
"945814",NA,NA,NA
"960921",NA,NA,NA
"961939",NA,NA,NA
"969970",NA,NA,NA
"937078",NA,NA,NA
"966209",NA,NA,NA
"944799",NA,NA,NA
"941074",NA,NA,NA
"954121",NA,NA,NA
"973591",NA,NA,NA
"960922","6/16/2020","1",NA
"965327",NA,NA,NA
"907660",NA,NA,NA
"955174",NA,NA,NA
"920592",NA,NA,NA
"929446",NA,NA,NA
"943557",NA,NA,NA
"957843",NA,NA,NA
"954122",NA,NA,NA
"949311",NA,NA,NA
"971136",NA,NA,NA
"947245",NA,NA,NA
"950870",NA,NA,NA
"937079","5/20/2022",NA,"1"
"969214",NA,NA,NA
"939003","5/19/2020","3",NA
"903009",NA,NA,NA
"968001",NA,NA,NA
"963347",NA,NA,NA
"966210",NA,NA,NA
"969971",NA,NA,NA
"900118",NA,NA,NA
"958913",NA,NA,NA
"943558",NA,NA,NA
"939004",NA,NA,NA
"937080",NA,NA,NA
"942175",NA,NA,NA
"963158",NA,NA,NA
"930711",NA,NA,NA
"948089",NA,NA,NA
"922772",NA,NA,NA
"973592",NA,NA,NA
"958914",NA,NA,NA
"969216",NA,NA,NA
"969972",NA,NA,NA
"949314",NA,NA,NA
"939005",NA,NA,NA
"933989",NA,NA,NA
"942177",NA,NA,NA
"949315",NA,NA,NA
"964649",NA,NA,NA
"953092",NA,NA,NA
"951998",NA,NA,NA
"937081",NA,NA,NA
"968634",NA,NA,NA
"962607",NA,NA,NA
"967201",NA,NA,NA
"964650",NA,NA,NA
"937082",NA,NA,NA
"969973",NA,NA,NA
"939006","1/15/2022",NA,"1"
"946653",NA,NA,NA
"924184",NA,NA,NA
"942178",NA,NA,NA
"935296",NA,NA,NA
"970695",NA,NA,NA
"955175",NA,NA,NA
"951999",NA,NA,NA
"933010",NA,NA,NA
"955176","5/22/2017","1",NA
"956083",NA,NA,NA
"942179",NA,NA,NA
"966211",NA,NA,NA
"952000",NA,NA,NA
"945989",NA,NA,NA
"960904",NA,NA,NA
"949316",NA,NA,NA
"939008","2/7/2017","3",NA
"971143",NA,NA,NA
"930714",NA,NA,NA
"942180",NA,NA,NA
"943560",NA,NA,NA
"940459",NA,NA,NA
"972794",NA,NA,NA
"945990",NA,NA,NA
"967601",NA,NA,NA
"935297",NA,NA,NA
"969974",NA,NA,NA
"962608",NA,NA,NA
"956915",NA,NA,NA
"949941",NA,NA,NA
"940460",NA,NA,NA
"970696",NA,NA,NA
"925726",NA,NA,NA
"973593",NA,NA,NA
"968002",NA,NA,NA
"966214",NA,NA,NA
"973118",NA,NA,NA
"935298",NA,NA,NA
"972795",NA,NA,NA
"956916",NA,NA,NA
"928768",NA,NA,NA
"944237",NA,NA,NA
"939010",NA,NA,NA
"930716",NA,NA,NA
"945991",NA,NA,NA
"972105",NA,NA,NA
"933991",NA,NA,NA
"946694",NA,NA,NA
"958915",NA,NA,NA
"950871",NA,NA,NA
"958916",NA,NA,NA
"960924","12/13/2018","7",NA
"959811",NA,NA,NA
"964651",NA,NA,NA
"935299",NA,NA,NA
"960925",NA,NA,NA
"958917",NA,NA,NA
"967202",NA,NA,NA
"953093",NA,NA,NA
"942182",NA,NA,NA
"959334",NA,NA,NA
"969217",NA,NA,NA
"956084",NA,NA,NA
"964160",NA,NA,NA
"963159",NA,NA,NA
"937083",NA,NA,NA
"970697",NA,NA,NA
"936046",NA,NA,NA
"945248",NA,NA,NA
"955177",NA,NA,NA
"958918",NA,NA,NA
"952757",NA,NA,NA
"967603",NA,NA,NA
"933012",NA,NA,NA
"941075",NA,NA,NA
"937084",NA,NA,NA
"937085",NA,NA,NA
"944801",NA,NA,NA
"956087",NA,NA,NA
"948726",NA,NA,NA
"944802",NA,NA,NA
"886917",NA,NA,NA
"922774",NA,NA,NA
"940461",NA,NA,NA
"972106",NA,NA,NA
"950309",NA,NA,NA
"936049",NA,NA,NA
"945993",NA,NA,NA
"966709",NA,NA,NA
"898056",NA,NA,NA
"968003",NA,NA,NA
"972796",NA,NA,NA
"961940",NA,NA,NA
"966216",NA,NA,NA
"969218",NA,NA,NA
"969977",NA,NA,NA
"960926",NA,NA,NA
"960927",NA,NA,NA
"972406",NA,NA,NA
"972107",NA,NA,NA
"953094",NA,NA,NA
"939745",NA,NA,NA
"963646",NA,NA,NA
"963647",NA,NA,NA
"952001",NA,NA,NA
"972293",NA,NA,NA
"950872",NA,NA,NA
"960928",NA,NA,NA
"945384",NA,NA,NA
"937086",NA,NA,NA
"972797",NA,NA,NA
"973594",NA,NA,NA
"930720",NA,NA,NA
"955178",NA,NA,NA
"971559",NA,NA,NA
"965330",NA,NA,NA
"928770","8/10/2016","4",NA
"957844",NA,NA,NA
"935301",NA,NA,NA
"959812",NA,NA,NA
"925728",NA,NA,NA
"950873",NA,NA,NA
"957845",NA,NA,NA
"949317",NA,NA,NA
"953095",NA,NA,NA
"968635",NA,NA,NA
"933069",NA,NA,NA
"933014",NA,NA,NA
"937087",NA,NA,NA
"927640",NA,NA,NA
"968636",NA,NA,NA
"945994",NA,NA,NA
"972798",NA,NA,NA
"943563",NA,NA,NA
"971144",NA,NA,NA
"935302",NA,NA,NA
"973119",NA,NA,NA
"965331",NA,NA,NA
"952002","12/8/2015","1",NA
"973120",NA,NA,NA
"972108",NA,NA,NA
"930722",NA,NA,NA
"948456",NA,NA,NA
"937088",NA,NA,NA
"937089",NA,NA,NA
"948170",NA,NA,NA
"935303",NA,NA,NA
"965794",NA,NA,NA
"934679",NA,NA,NA
"898059",NA,NA,NA
"959813",NA,NA,NA
"949318",NA,NA,NA
"969219",NA,NA,NA
"940462","2/6/2016","5",NA
"939015",NA,NA,NA
"953097",NA,NA,NA
"972799",NA,NA,NA
"932183",NA,NA,NA
"949319",NA,NA,NA
"958921",NA,NA,NA
"955179",NA,NA,NA
"960930",NA,NA,NA
"942187",NA,NA,NA
"949320",NA,NA,NA
"954126",NA,NA,NA
"941076",NA,NA,NA
"935304",NA,NA,NA
"942188",NA,NA,NA
"965332",NA,NA,NA
"899587",NA,NA,NA
"939801","6/15/2016","2",NA
"943564","10/29/2010","2",NA
"964163",NA,NA,NA
"948492",NA,NA,NA
"958922",NA,NA,NA
"962609",NA,NA,NA
"953098",NA,NA,NA
"943639",NA,NA,NA
"940463",NA,NA,NA
"940464",NA,NA,NA
"936050",NA,NA,NA
"961943",NA,NA,NA
"950874",NA,NA,NA
"942189",NA,NA,NA
"943565","1/30/2014","1",NA
"969978",NA,NA,NA
"966217",NA,NA,NA
"969220",NA,NA,NA
"964165",NA,NA,NA
"944805",NA,NA,NA
"953099",NA,NA,NA
"944806",NA,NA,NA
"960931",NA,NA,NA
"931825",NA,NA,NA
"963160",NA,NA,NA
"963161",NA,NA,NA
"932925",NA,NA,NA
"973595",NA,NA,NA
"966218",NA,NA,NA
"928772",NA,NA,NA
"952004",NA,NA,NA
"933015","1/15/2022",NA,"1"
"956918",NA,NA,NA
"942190",NA,NA,NA
"958923",NA,NA,NA
"956919",NA,NA,NA
"932184",NA,NA,NA
"945995",NA,NA,NA
"958924",NA,NA,NA
"957846",NA,NA,NA
"955181",NA,NA,NA
"970698",NA,NA,NA
"956920",NA,NA,NA
"950875",NA,NA,NA
"961944",NA,NA,NA
"939017",NA,NA,NA
"972800",NA,NA,NA
"957847",NA,NA,NA
"935308","3/13/2020","9",NA
"937090","9/30/2014","1",NA
"956922","3/29/2019","3",NA
"956922","12/8/2021",NA,"1"
"945249",NA,NA,NA
"933016",NA,NA,NA
"945996",NA,NA,NA
"933017",NA,NA,NA
"972801",NA,NA,NA
"955183",NA,NA,NA
"966711",NA,NA,NA
"973122",NA,NA,NA
"969979",NA,NA,NA
"961945",NA,NA,NA
"960932",NA,NA,NA
"898066",NA,NA,NA
"937091",NA,NA,NA
"970699",NA,NA,NA
"950877",NA,NA,NA
"939018",NA,NA,NA
"942193",NA,NA,NA
"968005",NA,NA,NA
"964653",NA,NA,NA
"960933",NA,NA,NA
"957848",NA,NA,NA
"928773",NA,NA,NA
"949893",NA,NA,NA
"962610",NA,NA,NA
"916210",NA,NA,NA
"963649",NA,NA,NA
"966180",NA,NA,NA
"953101",NA,NA,NA
"904561",NA,NA,NA
"971561",NA,NA,NA
"945250",NA,NA,NA
"940928",NA,NA,NA
"955184",NA,NA,NA
"937095",NA,NA,NA
"961545",NA,NA,NA
"953102",NA,NA,NA
"960935",NA,NA,NA
"920600",NA,NA,NA
"973596",NA,NA,NA
"956923",NA,NA,NA
"963650",NA,NA,NA
"945998",NA,NA,NA
"945429",NA,NA,NA
"948219",NA,NA,NA
"967605",NA,NA,NA
"955186",NA,NA,NA
"949323",NA,NA,NA
"971145",NA,NA,NA
"952005",NA,NA,NA
"940466",NA,NA,NA
"949324",NA,NA,NA
"954127","9/9/2016","1",NA
"964654",NA,NA,NA
"968637",NA,NA,NA
"960096",NA,NA,NA
"958925",NA,NA,NA
"953103",NA,NA,NA
"942194","8/26/2011","4",NA
"952006",NA,NA,NA
"971562",NA,NA,NA
"922778",NA,NA,NA
"933019",NA,NA,NA
"947808",NA,NA,NA
"939019",NA,NA,NA
"925736",NA,NA,NA
"970701",NA,NA,NA
"902005",NA,NA,NA
"906818","10/7/2016","1",NA
"933020",NA,NA,NA
"949325",NA,NA,NA
"950878",NA,NA,NA
"950879",NA,NA,NA
"962611",NA,NA,NA
"939021",NA,NA,NA
"939022",NA,NA,NA
"973597",NA,NA,NA
"962612",NA,NA,NA
"933021",NA,NA,NA
"953104",NA,NA,NA
"937097",NA,NA,NA
"966219",NA,NA,NA
"955188",NA,NA,NA
"944123",NA,NA,NA
"939023",NA,NA,NA
"949326",NA,NA,NA
"954128",NA,NA,NA
"935312","9/20/2010","5",NA
"970702",NA,NA,NA
"952007","4/11/2016","4",NA
"952007","9/14/2017","5",NA
"945430",NA,NA,NA
"939024",NA,NA,NA
"935313",NA,NA,NA
"956924",NA,NA,NA
"970703",NA,NA,NA
"940467",NA,NA,NA
"956925",NA,NA,NA
"956092",NA,NA,NA
"968006",NA,NA,NA
"952008",NA,NA,NA
"937098",NA,NA,NA
"933024",NA,NA,NA
"957851",NA,NA,NA
"942195",NA,NA,NA
"946695",NA,NA,NA
"972109",NA,NA,NA
"970704",NA,NA,NA
"963162",NA,NA,NA
"956926",NA,NA,NA
"939025",NA,NA,NA
"948250",NA,NA,NA
"961948",NA,NA,NA
"964655",NA,NA,NA
"940468",NA,NA,NA
"940469",NA,NA,NA
"969980",NA,NA,NA
"967203",NA,NA,NA
"965335",NA,NA,NA
"941981",NA,NA,NA
"952010",NA,NA,NA
"947246",NA,NA,NA
"933025",NA,NA,NA
"960937",NA,NA,NA
"954129",NA,NA,NA
"954130",NA,NA,NA
"956927",NA,NA,NA
"941078",NA,NA,NA
"968639",NA,NA,NA
"957852",NA,NA,NA
"953105",NA,NA,NA
"971563",NA,NA,NA
"942274",NA,NA,NA
"973598",NA,NA,NA
"928477",NA,NA,NA
"958928",NA,NA,NA
"950880",NA,NA,NA
"946000",NA,NA,NA
"935314",NA,NA,NA
"956928",NA,NA,NA
"960938",NA,NA,NA
"929168",NA,NA,NA
"965336",NA,NA,NA
"963163",NA,NA,NA
"956093",NA,NA,NA
"949312",NA,NA,NA
"916217",NA,NA,NA
"954131",NA,NA,NA
"947247",NA,NA,NA
"956929",NA,NA,NA
"939028",NA,NA,NA
"963164",NA,NA,NA
"952012",NA,NA,NA
"922782",NA,NA,NA
"933994",NA,NA,NA
"939582",NA,NA,NA
"942197",NA,NA,NA
"941079",NA,NA,NA
"960939",NA,NA,NA
"959816",NA,NA,NA
"948094",NA,NA,NA
"937917",NA,NA,NA
"960940",NA,NA,NA
"956930",NA,NA,NA
"961949",NA,NA,NA
"957855","3/17/2022","3",NA
"972802",NA,NA,NA
"969981",NA,NA,NA
"971564",NA,NA,NA
"948388",NA,NA,NA
"970705",NA,NA,NA
"955190",NA,NA,NA
"965337",NA,NA,NA
"966713",NA,NA,NA
"953106",NA,NA,NA
"874530",NA,NA,NA
"966220",NA,NA,NA
"973123",NA,NA,NA
"916218",NA,NA,NA
"930730",NA,NA,NA
"955191",NA,NA,NA
"950883",NA,NA,NA
"950094",NA,NA,NA
"946846",NA,NA,NA
"971756",NA,NA,NA
"930731",NA,NA,NA
"937101",NA,NA,NA
"933028",NA,NA,NA
"962615",NA,NA,NA
"944809",NA,NA,NA
"947249",NA,NA,NA
"965338",NA,NA,NA
"952013",NA,NA,NA
"964656",NA,NA,NA
"967205",NA,NA,NA
"972803",NA,NA,NA
"925741",NA,NA,NA
"964166",NA,NA,NA
"930732",NA,NA,NA
"950885",NA,NA,NA
"958821",NA,NA,NA
"966715",NA,NA,NA
"902010",NA,NA,NA
"959817",NA,NA,NA
"939030",NA,NA,NA
"955192",NA,NA,NA
"940054",NA,NA,NA
"956931",NA,NA,NA
"940470",NA,NA,NA
"925744",NA,NA,NA
"937102",NA,NA,NA
"955193",NA,NA,NA
"935315",NA,NA,NA
"930735",NA,NA,NA
"937103",NA,NA,NA
"952014",NA,NA,NA
"965339",NA,NA,NA
"937104",NA,NA,NA
"920608",NA,NA,NA
"951551",NA,NA,NA
"956096",NA,NA,NA
"958929",NA,NA,NA
"971147",NA,NA,NA
"965060",NA,NA,NA
"964168",NA,NA,NA
"937105",NA,NA,NA
"922788",NA,NA,NA
"952015",NA,NA,NA
"950886","5/25/2016","1",NA
"968640",NA,NA,NA
"960942",NA,NA,NA
"928780",NA,NA,NA
"953107",NA,NA,NA
"952016",NA,NA,NA
"933996",NA,NA,NA
"946002",NA,NA,NA
"949956",NA,NA,NA
"943146",NA,NA,NA
"947934",NA,NA,NA
"931826",NA,NA,NA
"949329",NA,NA,NA
"961952",NA,NA,NA
"968641",NA,NA,NA
"933031",NA,NA,NA
"929755",NA,NA,NA
"937106",NA,NA,NA
"949330",NA,NA,NA
"939033",NA,NA,NA
"969983",NA,NA,NA
"939035",NA,NA,NA
"966716",NA,NA,NA
"948279",NA,NA,NA
"937831",NA,NA,NA
"949331",NA,NA,NA
"973600",NA,NA,NA
"950887",NA,NA,NA
"972111",NA,NA,NA
"939036","11/30/2018","1",NA
"958931",NA,NA,NA
"957858",NA,NA,NA
"939037",NA,NA,NA
"955195","4/21/2016","2",NA
"965340",NA,NA,NA
"940472",NA,NA,NA
"961953",NA,NA,NA
"971566",NA,NA,NA
"937107",NA,NA,NA
"967606",NA,NA,NA
"969984",NA,NA,NA
"934258",NA,NA,NA
"964169","5/31/2022",NA,"1"
"935318",NA,NA,NA
"949333",NA,NA,NA
"952018",NA,NA,NA
"956932",NA,NA,NA
"942203","4/17/2014","4",NA
"943067",NA,NA,NA
"963823",NA,NA,NA
"935319",NA,NA,NA
"946004",NA,NA,NA
"940473",NA,NA,NA
"946005",NA,NA,NA
"937108",NA,NA,NA
"939038",NA,NA,NA
"928784",NA,NA,NA
"933034",NA,NA,NA
"962618",NA,NA,NA
"967607",NA,NA,NA
"969985",NA,NA,NA
"918001",NA,NA,NA
"943568",NA,NA,NA
"969225",NA,NA,NA
"955196",NA,NA,NA
"948095",NA,NA,NA
"967608",NA,NA,NA
"925745",NA,NA,NA
"943569",NA,NA,NA
"944810","2/6/2015","2",NA
"938285",NA,NA,NA
"953108",NA,NA,NA
"918590",NA,NA,NA
"958932",NA,NA,NA
"972113",NA,NA,NA
"950888",NA,NA,NA
"954738","9/14/2015","1",NA
"963653",NA,NA,NA
"931828",NA,NA,NA
"954133",NA,NA,NA
"960943",NA,NA,NA
"941082",NA,NA,NA
"935321",NA,NA,NA
"944811",NA,NA,NA
"945253",NA,NA,NA
"944267",NA,NA,NA
"942205",NA,NA,NA
"962619",NA,NA,NA
"973601",NA,NA,NA
"942208",NA,NA,NA
"919418",NA,NA,NA
"957859",NA,NA,NA
"946006","12/21/2015","2",NA
"911741","8/28/2014","2",NA
"932323",NA,NA,NA
"964170",NA,NA,NA
"947253",NA,NA,NA
"964657",NA,NA,NA
"942682",NA,NA,NA
"957860",NA,NA,NA
"944812",NA,NA,NA
"942210",NA,NA,NA
"939039","12/10/2014","4",NA
"939039","4/28/2015","2",NA
"964171",NA,NA,NA
"931829",NA,NA,NA
"942211",NA,NA,NA
"952019",NA,NA,NA
"958933",NA,NA,NA
"945432",NA,NA,NA
"949336",NA,NA,NA
"960945",NA,NA,NA
"967207","5/19/2022",NA,"1"
"973602",NA,NA,NA
"963166",NA,NA,NA
"937110",NA,NA,NA
"961954",NA,NA,NA
"915145",NA,NA,NA
"939040",NA,NA,NA
"958934",NA,NA,NA
"949894",NA,NA,NA
"972114",NA,NA,NA
"966224",NA,NA,NA
"944125",NA,NA,NA
"919463",NA,NA,NA
"900109",NA,NA,NA
"920611",NA,NA,NA
"933519",NA,NA,NA
"967609",NA,NA,NA
"957861",NA,NA,NA
"959819",NA,NA,NA
"940474",NA,NA,NA
"968007",NA,NA,NA
"930741",NA,NA,NA
"966225",NA,NA,NA
"956934",NA,NA,NA
"949337",NA,NA,NA
"956098",NA,NA,NA
"933037",NA,NA,NA
"956935",NA,NA,NA
"935325",NA,NA,NA
"965341","5/21/2022",NA,"1"
"936370",NA,NA,NA
"930742",NA,NA,NA
"947254",NA,NA,NA
"925751",NA,NA,NA
"913438",NA,NA,NA
"949338",NA,NA,NA
"969986",NA,NA,NA
"971514",NA,NA,NA
"969227",NA,NA,NA
"952021",NA,NA,NA
"955197",NA,NA,NA
"958935","2/27/2020","1",NA
"925752",NA,NA,NA
"958936",NA,NA,NA
"931831",NA,NA,NA
"972805",NA,NA,NA
"955198",NA,NA,NA
"973603",NA,NA,NA
"972456",NA,NA,NA
"940475",NA,NA,NA
"972115",NA,NA,NA
"947255",NA,NA,NA
"950891",NA,NA,NA
"944813",NA,NA,NA
"962622",NA,NA,NA
"959820",NA,NA,NA
"946008",NA,NA,NA
"921598",NA,NA,NA
"905532",NA,NA,NA
"939043",NA,NA,NA
"916239",NA,NA,NA
"957862",NA,NA,NA
"947256",NA,NA,NA
"949339",NA,NA,NA
"958937",NA,NA,NA
"960946",NA,NA,NA
"939545",NA,NA,NA
"919422",NA,NA,NA
"969987",NA,NA,NA
"965342",NA,NA,NA
"955199",NA,NA,NA
"962623",NA,NA,NA
"949340",NA,NA,NA
"967610",NA,NA,NA
"939044",NA,NA,NA
"949342",NA,NA,NA
"968008",NA,NA,NA
"946696",NA,NA,NA
"967611",NA,NA,NA
"942907","5/15/2020","1",NA
"960947",NA,NA,NA
"969228",NA,NA,NA
"968009",NA,NA,NA
"973604",NA,NA,NA
"935326",NA,NA,NA
"940044",NA,NA,NA
"944814",NA,NA,NA
"942213",NA,NA,NA
"957863",NA,NA,NA
"972117",NA,NA,NA
"962624",NA,NA,NA
"959821",NA,NA,NA
"953110",NA,NA,NA
"934504",NA,NA,NA
"933999",NA,NA,NA
"942214","10/4/2010","5",NA
"955200",NA,NA,NA
"956101",NA,NA,NA
"913785",NA,NA,NA
"942215",NA,NA,NA
"971567",NA,NA,NA
"965797",NA,NA,NA
"941102",NA,NA,NA
"934001",NA,NA,NA
"964007",NA,NA,NA
"972118",NA,NA,NA
"953112",NA,NA,NA
"970706",NA,NA,NA
"955201",NA,NA,NA
"947258",NA,NA,NA
"939046",NA,NA,NA
"957772",NA,NA,NA
"948555",NA,NA,NA
"940477","2/3/2016","1",NA
"930745",NA,NA,NA
"953113",NA,NA,NA
"933038",NA,NA,NA
"942216",NA,NA,NA
"969988",NA,NA,NA
"958938",NA,NA,NA
"940476",NA,NA,NA
"973605",NA,NA,NA
"968643",NA,NA,NA
"961955",NA,NA,NA
"933040",NA,NA,NA
"939047",NA,NA,NA
"945254",NA,NA,NA
"955202",NA,NA,NA
"963654",NA,NA,NA
"943574",NA,NA,NA
"956102",NA,NA,NA
"949895",NA,NA,NA
"935327",NA,NA,NA
"940478",NA,NA,NA
"965798",NA,NA,NA
"940782",NA,NA,NA
"937115",NA,NA,NA
"946010",NA,NA,NA
"933041",NA,NA,NA
"960949",NA,NA,NA
"964658","5/13/2022",NA,"2"
"950892","9/29/2021",NA,"1"
"938910",NA,NA,NA
"934003",NA,NA,NA
"966226",NA,NA,NA
"942218",NA,NA,NA
"954138",NA,NA,NA
"960950",NA,NA,NA
"943575",NA,NA,NA
"955203",NA,NA,NA
"932579",NA,NA,NA
"942219",NA,NA,NA
"945255",NA,NA,NA
"945762",NA,NA,NA
"966227",NA,NA,NA
"955204",NA,NA,NA
"953171",NA,NA,NA
"953116",NA,NA,NA
"917130",NA,NA,NA
"935328",NA,NA,NA
"968010",NA,NA,NA
"953117",NA,NA,NA
"968011",NA,NA,NA
"965799",NA,NA,NA
"956937",NA,NA,NA
"933042",NA,NA,NA
"950894",NA,NA,NA
"946488",NA,NA,NA
"920618",NA,NA,NA
"954139",NA,NA,NA
"935329",NA,NA,NA
"958940",NA,NA,NA
"920619",NA,NA,NA
"937331",NA,NA,NA
"969989",NA,NA,NA
"946012",NA,NA,NA
"952023",NA,NA,NA
"953119",NA,NA,NA
"964659",NA,NA,NA
"939051",NA,NA,NA
"956938",NA,NA,NA
"904593",NA,NA,NA
"939052",NA,NA,NA
"927215",NA,NA,NA
"930748",NA,NA,NA
"969990",NA,NA,NA
"947810",NA,NA,NA
"970707",NA,NA,NA
"969991",NA,NA,NA
"947261",NA,NA,NA
"950895",NA,NA,NA
"948922",NA,NA,NA
"964660",NA,NA,NA
"928796",NA,NA,NA
"969992",NA,NA,NA
"950897",NA,NA,NA
"948251",NA,NA,NA
"964174",NA,NA,NA
"943577",NA,NA,NA
"930749",NA,NA,NA
"948096",NA,NA,NA
"941233",NA,NA,NA
"937118",NA,NA,NA
"899611",NA,NA,NA
"918017",NA,NA,NA
"968644",NA,NA,NA
"952024",NA,NA,NA
"953163",NA,NA,NA
"971569",NA,NA,NA
"944815",NA,NA,NA
"960951",NA,NA,NA
"959823",NA,NA,NA
"950898",NA,NA,NA
"973606",NA,NA,NA
"969993",NA,NA,NA
"937339",NA,NA,NA
"965801",NA,NA,NA
"973607",NA,NA,NA
"944816",NA,NA,NA
"955206",NA,NA,NA
"967208",NA,NA,NA
"965346",NA,NA,NA
"969994",NA,NA,NA
"972120",NA,NA,NA
"960952",NA,NA,NA
"955207",NA,NA,NA
"912774",NA,NA,NA
"970708",NA,NA,NA
"966228",NA,NA,NA
"952025",NA,NA,NA
"954141",NA,NA,NA
"955208",NA,NA,NA
"942223",NA,NA,NA
"946013","3/16/2016","1",NA
"920622",NA,NA,NA
"954142",NA,NA,NA
"934005","3/16/2011","1",NA
"922808",NA,NA,NA
"956105",NA,NA,NA
"970709",NA,NA,NA
"966719",NA,NA,NA
"950900",NA,NA,NA
"952026",NA,NA,NA
"971149",NA,NA,NA
"967209",NA,NA,NA
"972121",NA,NA,NA
"962625",NA,NA,NA
"946014",NA,NA,NA
"967612",NA,NA,NA
"930752","11/25/2014","1",NA
"944238",NA,NA,NA
"940193",NA,NA,NA
"949348",NA,NA,NA
"968645",NA,NA,NA
"946016",NA,NA,NA
"972408",NA,NA,NA
"952027",NA,NA,NA
"956106",NA,NA,NA
"953121",NA,NA,NA
"944817",NA,NA,NA
"969995",NA,NA,NA
"935331",NA,NA,NA
"954143",NA,NA,NA
"953122",NA,NA,NA
"956940",NA,NA,NA
"953123",NA,NA,NA
"963655",NA,NA,NA
"957865",NA,NA,NA
"936051","6/13/2022",NA,"2"
"930753",NA,NA,NA
"912012",NA,NA,NA
"935334",NA,NA,NA
"966720",NA,NA,NA
"952029",NA,NA,NA
"915146",NA,NA,NA
"899615",NA,NA,NA
"973608",NA,NA,NA
"916251",NA,NA,NA
"944126",NA,NA,NA
"921601",NA,NA,NA
"952030",NA,NA,NA
"965347",NA,NA,NA
"970363",NA,NA,NA
"944106",NA,NA,NA
"960954",NA,NA,NA
"972122",NA,NA,NA
"962626",NA,NA,NA
"966413",NA,NA,NA
"933045",NA,NA,NA
"956942",NA,NA,NA
"953125",NA,NA,NA
"970710",NA,NA,NA
"953126",NA,NA,NA
"967210",NA,NA,NA
"922813",NA,NA,NA
"963656",NA,NA,NA
"953127",NA,NA,NA
"967613",NA,NA,NA
"898101",NA,NA,NA
"942225",NA,NA,NA
"927220",NA,NA,NA
"964175",NA,NA,NA
"947263",NA,NA,NA
"969996",NA,NA,NA
"955210",NA,NA,NA
"944819",NA,NA,NA
"947264",NA,NA,NA
"944127",NA,NA,NA
"961958",NA,NA,NA
"969229",NA,NA,NA
"939053",NA,NA,NA
"942226","6/30/2011","4",NA
"948252","4/17/2017","4",NA
"969997",NA,NA,NA
"959824","8/21/2018","2",NA
"954455",NA,NA,NA
"947265","4/3/2019","7",NA
"943580","11/28/2012","2",NA
"960956",NA,NA,NA
"956943",NA,NA,NA
"948186",NA,NA,NA
"961959",NA,NA,NA
"955211",NA,NA,NA
"960957",NA,NA,NA
"964663",NA,NA,NA
"918020",NA,NA,NA
