"taxnum","date","shield_num","title"
935803,"02/24/17",6528,"DETECTIVE"
935803,"07/01/04",13534,"POLICE OFFICER"
933394,"07/01/03",24230,"POLICE OFFICER"
965881,"04/25/18",12671,"POLICE OFFICER"
964791,"10/18/17",1884,"POLICE OFFICER"
964791,"03/16/18",11529,"POLICE OFFICER"
971242,"02/24/21",25191,"POLICE OFFICER"
944295,"04/30/20",NA,"CAPTAIN"
944295,"08/01/16",NA,"LIEUTENANT"
944295,"07/09/07",6346,"POLICE OFFICER"
944295,"08/03/12",5350,"SERGEANT"
973793,"12/29/21",23398,"POLICE OFFICER"
973793,"02/18/22",5736,"POLICE OFFICER"
973794,"12/29/21",23842,"POLICE OFFICER"
955540,"07/09/13",5841,"POLICE OFFICER"
943850,"01/10/07",9774,"POLICE OFFICER"
943850,"11/03/14",4941,"SERGEANT"
973172,"10/15/21",9415,"POLICE OFFICER"
941793,"07/10/06",7519,"POLICE OFFICER"
946301,"01/07/08",23186,"POLICE OFFICER"
962821,"10/11/16",12382,"POLICE OFFICER"
962821,"01/12/17",1287,"POLICE OFFICER"
945401,"01/07/08",28151,"POLICE OFFICER"
949997,"07/06/11",28471,"POLICE OFFICER"
949997,"12/21/15",28401,"POLICE OFFICER"
940442,"06/26/15",4515,"DETECTIVE"
940442,"01/09/06",27406,"POLICE OFFICER"
940442,"02/09/22",3236,"SERGEANT"
968150,"07/01/19",19969,"POLICE OFFICER"
963771,"04/12/17",10750,"POLICE OFFICER"
969380,"01/27/20",23309,"POLICE OFFICER"
973173,"10/15/21",6637,"POLICE OFFICER"
955541,"07/09/13",2582,"POLICE OFFICER"
966355,"07/02/18",12053,"POLICE OFFICER"
965552,"01/10/18",20458,"POLICE OFFICER"
952273,"01/09/12",14398,"POLICE OFFICER"
929225,"07/02/01",6307,"POLICE OFFICER"
929225,"09/28/12",1395,"SERGEANT"
948278,"07/14/09",14332,"POLICE OFFICER"
919760,"10/26/07",7672,"DETECTIVE"
919760,"04/15/97",18387,"POLICE OFFICER"
919760,"06/03/02",6345,"POLICE OFFICER"
955542,"07/09/13",18498,"POLICE OFFICER"
955542,"02/09/22",3239,"SERGEANT"
972275,"07/07/21",23521,"POLICE OFFICER"
959276,"07/08/15",7227,"POLICE OFFICER"
944296,"05/03/19",NA,"LIEUTENANT"
944296,"07/09/07",10704,"POLICE OFFICER"
944296,"10/25/13",737,"SERGEANT"
969381,"01/06/20",7190,"POLICE OFFICER"
926368,"06/02/14",NA,"LIEUTENANT"
926368,"03/01/00",3836,"POLICE OFFICER"
926368,"03/28/08",4780,"SERGEANT"
951308,"05/29/20",6941,"DETECTIVE"
951308,"07/06/11",23460,"POLICE OFFICER"
951308,"11/24/20",5435,"SERGEANT"
937593,"01/10/05",27784,"POLICE OFFICER"
937594,"01/10/05",3799,"POLICE OFFICER"
971695,"04/28/21",19475,"POLICE OFFICER"
931280,"07/01/02",12988,"POLICE OFFICER"
931281,"07/01/02",10201,"POLICE OFFICER"
931281,"01/08/08",7029,"POLICE OFFICER"
939439,"07/11/05",28015,"POLICE OFFICER"
959277,"07/08/15",20774,"POLICE OFFICER"
952274,"07/30/21",3951,"DETECTIVE"
952274,"01/09/12",7315,"POLICE OFFICER"
957195,"07/09/14",8234,"POLICE OFFICER"
961337,"01/06/16",14881,"POLICE OFFICER"
964792,"10/18/17",6260,"POLICE OFFICER"
972973,"10/12/21",9459,"POLICE OFFICER"
955545,"07/09/13",22271,"POLICE OFFICER"
955545,"12/22/20",1785,"SERGEANT"
947523,"07/08/08",3103,"POLICE OFFICER"
966356,"07/02/18",15028,"POLICE OFFICER"
935805,"07/01/04",4591,"POLICE OFFICER"
935805,"09/05/14",4675,"SERGEANT"
955546,"07/09/13",23660,"POLICE OFFICER"
955546,"07/30/21",1981,"SERGEANT"
971696,"02/15/22",332,"DETECTIVE"
971696,"04/28/21",20856,"POLICE OFFICER"
970245,"11/02/20",23220,"POLICE OFFICER"
964793,"10/18/17",10842,"POLICE OFFICER"
972276,"07/07/21",27604,"POLICE OFFICER"
970880,"12/29/20",9809,"POLICE OFFICER"
945038,"07/09/07",1617,"POLICE OFFICER"
935543,"11/24/20",NA,"CAPTAIN"
935543,"06/02/14",NA,"LIEUTENANT"
935543,"07/01/04",23543,"POLICE OFFICER"
935543,"10/29/10",1228,"SERGEANT"
951309,"05/29/20",6942,"DETECTIVE"
951309,"07/06/11",13597,"POLICE OFFICER"
940780,"01/09/06",22596,"POLICE OFFICER"
942588,"05/03/19",NA,"LIEUTENANT"
942588,"07/10/06",25025,"POLICE OFFICER"
942588,"10/26/12",1185,"SERGEANT"
959278,"07/08/15",6782,"POLICE OFFICER"
918663,"04/15/97",29993,"POLICE OFFICER"
918663,"09/29/08",5190,"SERGEANT"
971697,"04/28/21",8173,"POLICE OFFICER"
971697,"08/13/21",15407,"POLICE OFFICER"
963295,"01/04/17",25438,"POLICE OFFICER"
972277,"07/07/21",27191,"POLICE OFFICER"
947557,"07/08/08",5988,"POLICE OFFICER"
951310,"11/21/17",3577,"DETECTIVE"
951310,"07/06/11",24080,"POLICE OFFICER"
949703,"01/25/19",6773,"DETECTIVE"
949703,"07/06/10",6544,"POLICE OFFICER"
949892,"07/06/11",23054,"POLICE OFFICER"
939542,"07/11/05",14986,"POLICE OFFICER"
958099,"01/07/15",16503,"POLICE OFFICER"
958099,"06/07/19",164,"POLICE OFFICER"
937595,"01/10/05",4143,"POLICE OFFICER"
923225,"06/26/15",4018,"DETECTIVE"
923225,"08/31/98",17844,"POLICE OFFICER"
949704,"12/22/17",5784,"DETECTIVE"
949704,"07/06/10",881,"POLICE OFFICER"
931282,"05/29/12",3328,"DETECTIVE"
931282,"07/01/02",24795,"POLICE OFFICER"
923227,"02/29/08",4261,"DETECTIVE"
923227,"08/31/98",26654,"POLICE OFFICER"
951311,"11/26/19",3096,"DETECTIVE"
951311,"07/06/11",30739,"POLICE OFFICER"
964794,"10/18/17",6284,"POLICE OFFICER"
907414,"02/28/94",6917,"POLICE OFFICER"
907414,"01/31/08",3979,"SERGEANT"
958100,"01/07/15",16413,"POLICE OFFICER"
958101,"01/07/15",24879,"POLICE OFFICER"
960012,"10/07/15",1525,"POLICE OFFICER"
931283,"07/01/02",4312,"POLICE OFFICER"
931283,"08/25/11",2668,"SERGEANT"
970881,"12/29/20",2206,"POLICE OFFICER"
970246,"11/02/20",25752,"POLICE OFFICER"
949705,"12/22/17",5823,"DETECTIVE"
949705,"07/06/10",11701,"POLICE OFFICER"
949705,"11/04/10",6755,"POLICE OFFICER"
949705,"09/03/21",2556,"SERGEANT"
947525,"11/21/17",3594,"DETECTIVE"
947525,"07/08/08",19628,"POLICE OFFICER"
933395,"07/01/03",25522,"POLICE OFFICER"
933395,"12/23/10",5405,"SERGEANT"
931284,"07/01/02",30856,"POLICE OFFICER"
971698,"04/28/21",17249,"POLICE OFFICER"
954358,"01/09/13",8334,"POLICE OFFICER"
929229,"07/02/01",27481,"POLICE OFFICER"
929229,"10/26/12",2941,"SERGEANT"
961338,"01/06/16",7599,"POLICE OFFICER"
946302,"01/07/08",29107,"POLICE OFFICER"
949706,"07/06/10",530,"POLICE OFFICER"
949706,"08/30/19",5624,"SERGEANT"
955550,"07/09/13",27181,"POLICE OFFICER"
967358,"01/03/19",29671,"POLICE OFFICER"
929226,"11/21/17",1015,"DETECTIVE"
929226,"07/02/01",22677,"POLICE OFFICER"
940909,"06/24/16",4966,"DETECTIVE"
940909,"01/09/06",27698,"POLICE OFFICER"
947526,"10/30/14",7847,"DETECTIVE"
947526,"07/08/08",13524,"POLICE OFFICER"
920877,"12/21/21",5634,"DETECTIVE"
920877,"12/08/97",16605,"POLICE OFFICER"
961339,"01/06/16",8139,"POLICE OFFICER"
935811,"11/21/17",3637,"DETECTIVE"
935811,"07/01/04",30256,"POLICE OFFICER"
956239,"01/08/14",12912,"POLICE OFFICER"
956286,"01/08/14",11485,"POLICE OFFICER"
932024,"07/01/02",18137,"POLICE OFFICER"
953457,"07/11/12",28654,"POLICE OFFICER"
967698,"04/15/19",4544,"POLICE OFFICER"
954359,"01/09/13",30449,"POLICE OFFICER"
939544,"07/11/05",9039,"POLICE OFFICER"
939544,"10/18/21",3135,"SERGEANT"
964305,"07/05/17",22775,"POLICE OFFICER"
932120,"07/01/03",13059,"POLICE OFFICER"
921800,"07/01/98",6748,"POLICE OFFICER"
921800,"11/24/09",1683,"SERGEANT"
926181,"03/01/00",21526,"POLICE OFFICER"
949707,"07/06/10",12091,"POLICE OFFICER"
972468,"07/16/21",27993,"POLICE OFFICER"
953458,"07/11/12",23406,"POLICE OFFICER"
953458,"01/29/21",5532,"SERGEANT"
946303,"11/20/18",1862,"DETECTIVE"
946303,"01/07/08",24004,"POLICE OFFICER"
972974,"10/12/21",4714,"POLICE OFFICER"
931286,"07/01/02",15165,"POLICE OFFICER"
945324,"09/28/17",NA,"LIEUTENANT"
945324,"07/09/07",13299,"POLICE OFFICER"
945324,"03/02/15",2395,"SERGEANT"
923230,"08/31/98",29863,"POLICE OFFICER"
923230,"10/26/07",5370,"SERGEANT"
965553,"01/10/18",10977,"POLICE OFFICER"
959282,"07/08/15",17565,"POLICE OFFICER"
949708,"10/18/21",6360,"DETECTIVE"
949708,"07/06/10",4131,"POLICE OFFICER"
935812,"07/01/04",13195,"POLICE OFFICER"
972278,"07/07/21",28013,"POLICE OFFICER"
941152,"01/09/06",23546,"POLICE OFFICER"
941152,"12/17/15",3696,"SERGEANT"
971243,"02/24/21",25444,"POLICE OFFICER"
957197,"07/09/14",9820,"POLICE OFFICER"
937597,"09/30/16",7373,"DETECTIVE"
937597,"01/10/05",23705,"POLICE OFFICER"
953459,"07/11/12",14797,"POLICE OFFICER"
964306,"07/05/17",25933,"POLICE OFFICER"
949709,"07/06/10",3996,"POLICE OFFICER"
949709,"03/05/19",3973,"SERGEANT"
967699,"04/15/19",17025,"POLICE OFFICER"
972480,"07/21/21",24329,"POLICE OFFICER"
954360,"01/09/13",6537,"POLICE OFFICER"
918664,"09/29/06",NA,"LIEUTENANT"
918664,"12/18/15",NA,"LT SPECIAL ASSIGN"
918664,"04/15/97",23155,"POLICE OFFICER"
918664,"11/26/02",2313,"SERGEANT"
935813,"07/01/04",18130,"POLICE OFFICER"
962824,"10/11/16",20172,"POLICE OFFICER"
962825,"10/11/16",20021,"POLICE OFFICER"
953460,"07/11/12",8648,"POLICE OFFICER"
946304,"01/07/08",3650,"POLICE OFFICER"
946304,"06/10/21",1563,"SERGEANT"
970248,"11/02/20",23366,"POLICE OFFICER"
961341,"01/06/16",9995,"POLICE OFFICER"
955551,"07/09/13",22284,"POLICE OFFICER"
955552,"07/09/13",1372,"POLICE OFFICER"
949710,"07/06/10",17121,"POLICE OFFICER"
935815,"07/01/04",6445,"POLICE OFFICER"
935815,"06/29/12",4829,"SERGEANT"
947528,"05/29/20",6947,"DETECTIVE"
947528,"07/08/08",21546,"POLICE OFFICER"
947529,"07/08/08",22098,"POLICE OFFICER"
931288,"07/01/02",26931,"POLICE OFFICER"
956287,"01/08/14",10866,"POLICE OFFICER"
958103,"01/07/15",16415,"POLICE OFFICER"
958104,"01/07/15",15545,"POLICE OFFICER"
966357,"07/02/18",12119,"POLICE OFFICER"
939547,"06/09/17",2190,"DETECTIVE"
939547,"07/11/05",22883,"POLICE OFFICER"
939547,"06/12/06",2284,"POLICE OFFICER"
884805,"01/25/00",NA,"LIEUTENANT"
884805,"06/30/05",NA,"LT DET COMMANDER"
884805,"07/16/84",13085,"POLICE OFFICER"
884805,"01/02/90",13021,"POLICE OFFICER"
884805,"07/10/95",3465,"SERGEANT"
943854,"01/10/07",18808,"POLICE OFFICER"
943854,"01/30/18",4419,"SERGEANT"
953461,"07/11/12",12809,"POLICE OFFICER"
923233,"10/26/12",714,"DETECTIVE"
923233,"08/31/98",26658,"POLICE OFFICER"
923234,"08/31/98",22065,"POLICE OFFICER"
923234,"06/30/06",863,"SERGEANT"
931289,"07/01/02",20561,"POLICE OFFICER"
937600,"01/10/05",16617,"POLICE OFFICER"
973795,"12/29/21",24562,"POLICE OFFICER"
966358,"07/02/18",13985,"POLICE OFFICER"
948280,"07/14/09",27013,"POLICE OFFICER"
972975,"10/12/21",612,"POLICE OFFICER"
941153,"01/09/06",23454,"POLICE OFFICER"
951314,"07/06/11",13630,"POLICE OFFICER"
951314,"08/30/19",5626,"SERGEANT"
973190,"02/26/20",NA,"LIEUTENANT"
956288,"01/08/14",7128,"POLICE OFFICER"
956288,"03/05/19",3989,"SERGEANT"
953462,"07/11/12",12173,"POLICE OFFICER"
961342,"01/06/16",13117,"POLICE OFFICER"
947530,"07/08/08",14103,"POLICE OFFICER"
947530,"02/10/14",25588,"POLICE OFFICER"
962826,"10/11/16",22834,"POLICE OFFICER"
920879,"10/28/04",1898,"DETECTIVE"
920879,"02/24/12",NA,"LIEUTENANT"
920879,"12/18/15",NA,"LT DET COMMANDER"
920879,"05/09/22",NA,"LT SPECIAL ASSIGN"
920879,"12/08/97",8922,"POLICE OFFICER"
920879,"11/23/04",5294,"SERGEANT"
926188,"03/31/06",5517,"DETECTIVE"
926188,"03/01/00",18496,"POLICE OFFICER"
926188,"03/28/08",4782,"SERGEANT"
956289,"01/08/14",15256,"POLICE OFFICER"
965555,"01/10/18",2980,"POLICE OFFICER"
939548,"06/28/19",7916,"DETECTIVE"
939548,"07/11/05",22894,"POLICE OFFICER"
965883,"04/25/18",3802,"POLICE OFFICER"
937824,"07/11/05",5044,"POLICE OFFICER"
937824,"02/24/11",5060,"POLICE OFFICER"
973796,"12/29/21",21262,"POLICE OFFICER"
931290,"03/01/13",242,"DETECTIVE"
931290,"07/01/02",11909,"POLICE OFFICER"
929232,"12/22/20",NA,"LIEUTENANT"
929232,"07/02/01",26218,"POLICE OFFICER"
929232,"11/30/07",5077,"SERGEANT"
935816,"07/01/04",30264,"POLICE OFFICER"
937850,"07/11/05",30049,"POLICE OFFICER"
966873,"10/24/18",10635,"POLICE OFFICER"
964307,"07/05/17",23644,"POLICE OFFICER"
940784,"01/09/06",1952,"POLICE OFFICER"
940784,"08/31/15",5475,"SERGEANT"
965884,"04/25/18",2537,"POLICE OFFICER"
969382,"01/06/20",27895,"POLICE OFFICER"
945040,"07/09/07",10707,"POLICE OFFICER"
949712,"07/06/10",539,"POLICE OFFICER"
949712,"01/29/21",2688,"SERGEANT"
939549,"12/19/14",4109,"DETECTIVE"
939549,"07/11/05",13526,"POLICE OFFICER"
957198,"07/09/14",12201,"POLICE OFFICER"
940785,"01/09/06",14931,"POLICE OFFICER"
958106,"01/07/15",26102,"POLICE OFFICER"
946306,"06/10/21",NA,"LIEUTENANT"
946306,"01/07/08",29521,"POLICE OFFICER"
946306,"10/25/13",5413,"SERGEANT"
939550,"05/02/16",4918,"DETECTIVE"
939550,"07/11/05",10842,"POLICE OFFICER"
933399,"07/01/03",27089,"POLICE OFFICER"
933399,"12/17/15",3711,"SERGEANT"
958107,"01/07/15",13897,"POLICE OFFICER"
960467,"01/06/16",5231,"POLICE OFFICER"
966874,"10/24/18",10651,"POLICE OFFICER"
935817,"07/01/04",21116,"POLICE OFFICER"
935817,"12/21/18",3279,"SERGEANT"
920880,"12/08/97",3386,"POLICE OFFICER"
920880,"01/31/08",4026,"SERGEANT"
920880,"03/05/14",315,"SERGEANT"
943317,"01/10/07",13414,"POLICE OFFICER"
943317,"03/27/15",4026,"SERGEANT"
957199,"07/09/14",6633,"POLICE OFFICER"
957199,"08/29/19",6635,"POLICE OFFICER"
966875,"10/24/18",17612,"POLICE OFFICER"
940787,"01/09/06",7645,"POLICE OFFICER"
940787,"03/27/15",5352,"SERGEANT"
943855,"10/18/21",NA,"CAPTAIN"
943855,"08/22/17",NA,"LIEUTENANT"
943855,"01/10/07",20199,"POLICE OFFICER"
943855,"12/21/12",1991,"SERGEANT"
970249,"11/02/20",24733,"POLICE OFFICER"
942593,"07/10/06",1099,"POLICE OFFICER"
942593,"10/26/12",2942,"SERGEANT"
943856,"01/10/07",17232,"POLICE OFFICER"
963296,"01/04/17",20193,"POLICE OFFICER"
959283,"06/10/21",5128,"DETECTIVE"
959283,"07/08/15",19565,"POLICE OFFICER"
959283,"08/14/18",23504,"POLICE OFFICER"
952276,"01/09/12",13578,"POLICE OFFICER"
968151,"07/01/19",20239,"POLICE OFFICER"
961343,"01/06/16",15340,"POLICE OFFICER"
953463,"07/11/12",16120,"POLICE OFFICER"
961344,"01/06/16",3638,"POLICE OFFICER"
965885,"04/25/18",5713,"POLICE OFFICER"
918379,"08/02/11",NA,"CAPTAIN"
918379,"11/20/18",NA,"DEPUTY CHIEF"
918379,"12/19/14",NA,"DEPUTY INSPECTOR"
918379,"03/29/16",NA,"INSPECTOR"
918379,"09/29/06",NA,"LIEUTENANT"
918379,"03/26/10",NA,"LT SPECIAL ASSIGN"
918379,"07/18/96",762,"POLICE OFFICER"
918379,"08/28/00",13172,"POLICE OFFICER"
918379,"07/26/01",2696,"SERGEANT"
939551,"07/11/05",26081,"POLICE OFFICER"
955554,"07/09/13",13840,"POLICE OFFICER"
955554,"01/15/21",13834,"POLICE OFFICER"
937601,"02/24/17",7633,"DETECTIVE"
937601,"01/10/05",2110,"POLICE OFFICER"
955555,"07/09/13",536,"POLICE OFFICER"
962827,"10/11/16",22386,"POLICE OFFICER"
970883,"12/29/20",11050,"POLICE OFFICER"
942826,"07/10/06",22142,"POLICE OFFICER"
946566,"09/05/14",4529,"DETECTIVE"
946566,"01/07/08",25104,"POLICE OFFICER"
953464,"07/11/12",3566,"POLICE OFFICER"
957201,"07/09/14",11056,"POLICE OFFICER"
972976,"10/12/21",1067,"POLICE OFFICER"
953465,"07/11/12",23795,"POLICE OFFICER"
953465,"12/19/19",5169,"SERGEANT"
935820,"07/01/04",10697,"POLICE OFFICER"
935820,"03/18/21",722,"SERGEANT"
969383,"01/06/20",27907,"POLICE OFFICER"
945041,"05/29/20",112,"DETECTIVE"
945041,"07/09/07",7217,"POLICE OFFICER"
973174,"10/15/21",3155,"POLICE OFFICER"
973174,"01/26/22",420,"POLICE OFFICER"
962126,"07/13/16",13247,"POLICE OFFICER"
970250,"11/02/20",26643,"POLICE OFFICER"
966876,"10/24/18",16446,"POLICE OFFICER"
961345,"01/06/16",12213,"POLICE OFFICER"
924535,"07/07/99",1853,"POLICE OFFICER"
964795,"10/18/17",6327,"POLICE OFFICER"
972977,"10/12/21",3163,"POLICE OFFICER"
957202,"07/30/21",3953,"DETECTIVE"
957202,"07/09/14",12948,"POLICE OFFICER"
955557,"07/09/13",27244,"POLICE OFFICER"
972978,"10/12/21",5916,"POLICE OFFICER"
951316,"07/06/11",8200,"POLICE OFFICER"
955081,"06/10/21",1973,"DETECTIVE"
955081,"07/09/13",14397,"POLICE OFFICER"
924536,"02/29/08",1022,"DETECTIVE"
924536,"07/07/99",9524,"POLICE OFFICER"
945042,"07/09/07",20030,"POLICE OFFICER"
935821,"07/01/04",14040,"POLICE OFFICER"
946660,"02/09/22",2423,"DETECTIVE"
946660,"07/08/08",9524,"POLICE OFFICER"
961346,"01/06/16",12704,"POLICE OFFICER"
960014,"10/07/15",5961,"POLICE OFFICER"
926190,"03/01/00",12132,"POLICE OFFICER"
945043,"07/09/07",13874,"POLICE OFFICER"
891088,"11/25/03",5813,"DETECTIVE"
891088,"01/01/90",26295,"POLICE OFFICER"
931294,"08/03/12",6328,"DETECTIVE"
931294,"07/01/02",2374,"POLICE OFFICER"
947531,"09/28/18",NA,"LIEUTENANT"
947531,"07/08/08",12960,"POLICE OFFICER"
947531,"01/31/14",1843,"SERGEANT"
961347,"01/06/16",13119,"POLICE OFFICER"
967364,"01/03/19",26269,"POLICE OFFICER"
947532,"07/08/08",15306,"POLICE OFFICER"
962828,"10/11/16",2112,"POLICE OFFICER"
937603,"01/28/16",1825,"DETECTIVE"
937603,"01/10/05",2112,"POLICE OFFICER"
956291,"01/08/14",10871,"POLICE OFFICER"
951318,"07/06/11",22486,"POLICE OFFICER"
954362,"01/09/13",6167,"POLICE OFFICER"
934213,"01/20/04",20162,"POLICE OFFICER"
934213,"11/03/14",4951,"SERGEANT"
966877,"10/24/18",4723,"POLICE OFFICER"
935822,"07/01/04",7876,"POLICE OFFICER"
964308,"07/05/17",22866,"POLICE OFFICER"
961348,"01/06/16",12256,"POLICE OFFICER"
929237,"07/02/01",16261,"POLICE OFFICER"
929237,"03/26/10",2216,"SERGEANT"
929237,"03/18/21",NA,"SGT DET SQUAD"
971765,"05/17/21",20279,"POLICE OFFICER"
969384,"01/06/20",24104,"POLICE OFFICER"
942595,"07/10/06",10000,"POLICE OFFICER"
969385,"01/06/20",4594,"POLICE OFFICER"
968832,"10/07/19",18634,"POLICE OFFICER"
972279,"07/07/21",23940,"POLICE OFFICER"
933400,"01/29/21",2356,"DETECTIVE"
933400,"07/01/03",2204,"POLICE OFFICER"
970251,"11/02/20",25453,"POLICE OFFICER"
926191,"03/01/00",11540,"POLICE OFFICER"
926191,"08/02/11",1786,"SERGEANT"
939552,"04/24/15",4843,"DETECTIVE"
939552,"07/11/05",11843,"POLICE OFFICER"
968152,"07/01/19",19407,"POLICE OFFICER"
968153,"07/01/19",18808,"POLICE OFFICER"
961349,"01/06/16",5954,"POLICE OFFICER"
924537,"10/31/08",4716,"DETECTIVE"
924537,"08/01/16",NA,"LIEUTENANT"
924537,"12/21/21",NA,"LT DET COMMANDER"
924537,"07/07/99",192,"POLICE OFFICER"
924537,"11/25/08",2589,"SERGEANT"
924537,"07/22/09",1061,"SERGEANT"
966878,"10/24/18",15984,"POLICE OFFICER"
949713,"07/06/10",15701,"POLICE OFFICER"
949713,"10/28/16",4613,"SERGEANT"
955558,"07/09/13",16165,"POLICE OFFICER"
942596,"07/10/06",7980,"POLICE OFFICER"
945044,"07/09/07",1016,"POLICE OFFICER"
945044,"06/24/22",4535,"SERGEANT"
955559,"07/09/13",16873,"POLICE OFFICER"
964796,"10/18/17",1137,"POLICE OFFICER"
964309,"07/05/17",17134,"POLICE OFFICER"
972426,"07/13/21",28571,"POLICE OFFICER"
964499,"10/18/17",6951,"POLICE OFFICER"
940790,"01/09/06",1252,"POLICE OFFICER"
957204,"07/09/14",15187,"POLICE OFFICER"
939553,"07/11/05",31728,"POLICE OFFICER"
956292,"01/08/14",13835,"POLICE OFFICER"
953466,"06/10/21",3526,"DETECTIVE"
953466,"07/11/12",29659,"POLICE OFFICER"
953466,"07/30/21",1985,"SERGEANT"
952278,"01/09/12",19656,"POLICE OFFICER"
961350,"01/06/16",14370,"POLICE OFFICER"
933401,"08/30/19",NA,"LIEUTENANT"
933401,"07/01/03",23860,"POLICE OFFICER"
933401,"12/17/15",3691,"SERGEANT"
973797,"12/29/21",25294,"POLICE OFFICER"
942597,"07/10/06",2760,"POLICE OFFICER"
949714,"11/21/17",3902,"DETECTIVE"
949714,"07/06/10",3902,"POLICE OFFICER"
955560,"07/30/21",3955,"DETECTIVE"
955560,"07/09/13",9988,"POLICE OFFICER"
962829,"06/24/22",5950,"DETECTIVE"
962829,"10/11/16",1565,"POLICE OFFICER"
955561,"07/09/13",30097,"POLICE OFFICER"
951322,"07/06/11",13648,"POLICE OFFICER"
935824,"07/01/04",2836,"POLICE OFFICER"
948706,"07/06/10",11078,"POLICE OFFICER"
948706,"11/09/11",13435,"POLICE OFFICER"
948706,"04/28/17",580,"SERGEANT"
948706,"05/23/17",1499,"SERGEANT"
924538,"07/07/99",10513,"POLICE OFFICER"
924538,"05/30/08",2110,"SERGEANT"
924538,"06/29/12",NA,"SGT DET SQUAD"
968833,"10/07/19",27610,"POLICE OFFICER"
968155,"07/01/19",19428,"POLICE OFFICER"
972280,"07/07/21",28334,"POLICE OFFICER"
970253,"11/02/20",24912,"POLICE OFFICER"
937606,"01/10/05",29284,"POLICE OFFICER"
960015,"10/07/15",22075,"POLICE OFFICER"
972479,"07/21/21",26067,"POLICE OFFICER"
968834,"10/07/19",7207,"POLICE OFFICER"
942598,"07/10/06",12035,"POLICE OFFICER"
942598,"05/03/19",4916,"SERGEANT"
927576,"09/29/00",14928,"POLICE OFFICER"
927576,"04/24/09",2251,"SERGEANT"
927576,"05/08/17",NA,"SGT DET SQUAD"
955562,"07/09/13",6740,"POLICE OFFICER"
949715,"11/21/17",3639,"DETECTIVE"
949715,"07/06/10",12095,"POLICE OFFICER"
931300,"07/01/02",19158,"POLICE OFFICER"
905151,"02/29/08",NA,"CAPTAIN"
905151,"03/22/02",NA,"LIEUTENANT"
905151,"08/30/93",11918,"POLICE OFFICER"
905151,"01/22/99",5334,"SERGEANT"
961351,"01/06/16",3643,"POLICE OFFICER"
966359,"07/02/18",13446,"POLICE OFFICER"
964797,"10/18/17",2831,"POLICE OFFICER"
971699,"04/28/21",17285,"POLICE OFFICER"
971244,"02/24/21",26292,"POLICE OFFICER"
970884,"12/29/20",25244,"POLICE OFFICER"
970884,"02/03/21",26255,"POLICE OFFICER"
940791,"03/02/15",4701,"DETECTIVE"
940791,"01/09/06",4020,"POLICE OFFICER"
957205,"07/09/14",12202,"POLICE OFFICER"
947533,"06/28/19",NA,"LIEUTENANT"
947533,"07/08/08",8042,"POLICE OFFICER"
947533,"11/24/15",2449,"SERGEANT"
964798,"10/18/17",1154,"POLICE OFFICER"
963772,"04/12/17",13499,"POLICE OFFICER"
943859,"01/10/07",5908,"POLICE OFFICER"
969386,"01/06/20",8065,"POLICE OFFICER"
962127,"07/13/16",3487,"POLICE OFFICER"
970254,"11/02/20",23470,"POLICE OFFICER"
970254,"03/10/21",5534,"POLICE OFFICER"
964311,"07/05/17",16545,"POLICE OFFICER"
943860,"01/10/07",23842,"POLICE OFFICER"
943860,"11/24/20",5449,"SERGEANT"
937608,"01/10/05",15252,"POLICE OFFICER"
935825,"11/24/15",3037,"DETECTIVE"
935825,"07/01/04",12924,"POLICE OFFICER"
972281,"07/07/21",24343,"POLICE OFFICER"
953468,"07/11/12",31331,"POLICE OFFICER"
937609,"01/10/05",12564,"POLICE OFFICER"
939555,"07/11/05",26086,"POLICE OFFICER"
939555,"09/29/14",4637,"SERGEANT"
959287,"07/08/15",21004,"POLICE OFFICER"
945045,"10/28/16",5703,"DETECTIVE"
945045,"07/09/07",4773,"POLICE OFFICER"
973798,"12/29/21",21740,"POLICE OFFICER"
947858,"05/02/16",3128,"DETECTIVE"
947858,"07/08/08",9347,"POLICE OFFICER"
958111,"01/07/15",17012,"POLICE OFFICER"
960016,"10/07/15",21766,"POLICE OFFICER"
947951,"06/24/16",112,"DETECTIVE"
947951,"01/14/09",11230,"POLICE OFFICER"
947951,"04/29/19",1146,"POLICE OFFICER"
972282,"07/07/21",21161,"POLICE OFFICER"
956293,"01/08/14",15258,"POLICE OFFICER"
916780,"05/25/01",6089,"DETECTIVE"
916780,"06/30/95",25393,"POLICE OFFICER"
967360,"01/03/19",28594,"POLICE OFFICER"
952279,"01/09/12",10668,"POLICE OFFICER"
927580,"02/24/05",1581,"DETECTIVE"
927580,"09/29/00",13066,"POLICE OFFICER"
960274,"01/06/16",2629,"POLICE OFFICER"
937610,"11/25/14",NA,"CAPTAIN"
937610,"08/31/18",NA,"DEPUTY INSPECTOR"
937610,"09/03/21",NA,"INSPECTOR"
937610,"10/26/12",NA,"LIEUTENANT"
937610,"01/10/05",18783,"POLICE OFFICER"
937610,"01/27/10",983,"SERGEANT"
932027,"07/01/02",31829,"POLICE OFFICER"
944183,"01/10/07",28523,"POLICE OFFICER"
931301,"01/31/08",5388,"DETECTIVE"
931301,"07/01/02",11135,"POLICE OFFICER"
931301,"08/03/12",5354,"SERGEANT"
951524,"01/09/12",20300,"POLICE OFFICER"
951524,"11/24/20",5455,"SERGEANT"
962832,"10/11/16",19237,"POLICE OFFICER"
972979,"10/12/21",9489,"POLICE OFFICER"
